542875	5.0
542874	4.0
542873	4.0
542872	4.0
542879	5.0
542878	5.0
542877	4.0
542876	4.0
542890	4.0
542891	5.0
542892	5.0
542893	5.0
542884	5.0
542883	5.0
542886	3.0
542885	4.0
542888	5.0
542887	2.0
542889	4.0
542860	5.0
542857	4.0
542856	5.0
542855	5.0
542854	5.0
542853	4.0
542852	4.0
542851	4.0
542850	4.0
542859	5.0
542858	5.0
542870	5.0
542871	5.0
542866	4.0
542865	5.0
542868	4.0
542867	4.0
542862	4.0
542861	4.0
542864	5.0
542863	5.0
542869	5.0
542898	5.0
542899	4.0
542894	5.0
542895	4.0
542896	5.0
542897	4.0
542793	5.0
542794	5.0
542791	3.0
542792	5.0
542790	5.0
542789	4.0
542788	4.0
542787	5.0
542786	5.0
542785	4.0
542784	4.0
542780	4.0
542781	5.0
542782	5.0
542783	4.0
542778	5.0
542777	5.0
542779	5.0
542774	5.0
542773	5.0
542776	4.0
542775	5.0
542796	5.0
542795	5.0
542798	5.0
542797	4.0
542799	4.0
542748	5.0
542749	5.0
542744	4.0
542745	5.0
542746	5.0
542747	5.0
542740	5.0
542741	4.0
542742	4.0
542743	4.0
542750	2.0
542739	5.0
542737	4.0
542738	5.0
542735	4.0
542736	4.0
542733	4.0
542734	5.0
542731	5.0
542732	4.0
542730	5.0
542762	4.0
542763	5.0
542764	5.0
542765	5.0
542766	5.0
542767	4.0
542768	4.0
542769	5.0
542770	5.0
542772	4.0
542771	5.0
542759	5.0
542753	4.0
542754	5.0
542751	4.0
542752	4.0
542757	5.0
542758	5.0
542755	5.0
542756	5.0
542761	5.0
542760	5.0
542701	5.0
542700	4.0
542703	5.0
542702	5.0
542709	5.0
542708	5.0
542705	5.0
542704	5.0
542707	3.0
542706	5.0
542721	4.0
542720	5.0
542723	4.0
542722	5.0
542725	5.0
542724	5.0
542727	5.0
542726	4.0
542729	5.0
542728	3.0
542710	5.0
542714	5.0
542713	5.0
542712	4.0
542711	5.0
542718	5.0
542717	5.0
542716	5.0
542715	5.0
542719	5.0
542696	5.0
542697	4.0
542698	5.0
542699	5.0
542690	5.0
542691	5.0
542694	4.0
542695	5.0
542692	3.0
542693	4.0
542688	5.0
542687	5.0
542686	5.0
542685	5.0
542689	4.0
542680	5.0
542681	5.0
542682	4.0
542683	3.0
542684	5.0
542675	5.0
542674	5.0
542677	4.0
542676	5.0
542679	5.0
542678	5.0
542672	4.0
542673	5.0
542670	4.0
542671	4.0
542669	5.0
542668	5.0
542667	5.0
542666	5.0
542665	5.0
542664	5.0
542663	4.0
542660	3.0
542661	5.0
542662	5.0
542657	5.0
542656	5.0
542659	4.0
542658	5.0
542653	5.0
542652	5.0
542655	5.0
542654	4.0
542641	3.0
542642	5.0
542643	5.0
542644	5.0
542645	5.0
542646	4.0
542647	5.0
542648	5.0
542649	5.0
542651	4.0
542650	4.0
542632	1.0
542633	4.0
542630	4.0
542631	5.0
542636	4.0
542637	5.0
542634	5.0
542635	5.0
542638	4.0
542639	4.0
542640	5.0
542623	4.0
542624	5.0
542625	4.0
542626	4.0
542620	5.0
542621	5.0
542622	5.0
542627	5.0
542628	5.0
542629	4.0
542614	4.0
542615	4.0
542612	5.0
542613	4.0
542610	5.0
542611	5.0
542618	5.0
542619	5.0
542616	5.0
542617	5.0
542606	5.0
542605	5.0
542608	5.0
542607	2.0
542609	4.0
542600	5.0
542602	5.0
542601	5.0
542604	5.0
542603	5.0
542499	5.0
542498	5.0
542549	5.0
542548	5.0
542547	4.0
542546	5.0
542545	3.0
542544	5.0
542543	4.0
542542	5.0
542551	5.0
542552	5.0
542550	4.0
542536	5.0
542535	4.0
542538	5.0
542537	5.0
542532	5.0
542531	5.0
542534	5.0
542533	5.0
542539	4.0
542540	2.0
542541	4.0
542567	5.0
542566	5.0
542565	5.0
542564	5.0
542569	5.0
542568	5.0
542570	5.0
542573	4.0
542574	5.0
542571	5.0
542572	4.0
542554	5.0
542553	5.0
542556	4.0
542555	5.0
542558	4.0
542557	5.0
542559	5.0
542560	4.0
542561	5.0
542562	5.0
542563	4.0
542588	5.0
542589	4.0
542586	5.0
542587	5.0
542596	5.0
542595	5.0
542594	5.0
542593	4.0
542592	4.0
542591	5.0
542590	5.0
542579	2.0
542575	5.0
542576	5.0
542577	4.0
542578	5.0
542583	5.0
542582	5.0
542585	5.0
542584	5.0
542581	4.0
542580	5.0
542597	5.0
542598	5.0
542599	5.0
542506	5.0
542507	5.0
542508	5.0
542509	5.0
542502	4.0
542503	4.0
542504	5.0
542505	5.0
542500	5.0
542501	4.0
542530	4.0
542528	5.0
542529	5.0
542520	5.0
542521	5.0
542522	5.0
542523	5.0
542524	5.0
542525	5.0
542526	4.0
542527	5.0
542519	5.0
542517	4.0
542518	5.0
542511	5.0
542512	5.0
542510	5.0
542515	5.0
542516	4.0
542513	5.0
542514	5.0
542452	4.0
542453	5.0
542489	5.0
542487	5.0
542488	5.0
542493	5.0
542492	5.0
542491	4.0
542490	4.0
542497	5.0
542496	4.0
542495	4.0
542494	4.0
542476	4.0
542477	3.0
542478	4.0
542479	5.0
542480	5.0
542482	4.0
542481	5.0
542484	5.0
542483	5.0
542486	5.0
542485	5.0
542469	5.0
542467	4.0
542468	5.0
542465	4.0
542466	5.0
542475	4.0
542474	5.0
542473	5.0
542472	5.0
542471	5.0
542470	5.0
542458	4.0
542459	4.0
542454	5.0
542455	5.0
542456	5.0
542457	5.0
542462	5.0
542461	4.0
542464	5.0
542463	5.0
542460	4.0
543408	5.0
543409	4.0
543402	4.0
543403	4.0
543400	5.0
543401	2.0
543406	5.0
543407	4.0
543404	4.0
543405	5.0
543410	5.0
543419	5.0
543411	5.0
543412	4.0
543413	5.0
543414	5.0
543415	4.0
543416	5.0
543417	5.0
543418	4.0
543421	5.0
543420	4.0
543447	5.0
543446	5.0
543445	5.0
543444	4.0
543449	5.0
543448	5.0
543450	5.0
543453	4.0
543454	4.0
543451	5.0
543452	5.0
543456	2.0
543455	5.0
543458	5.0
543457	4.0
543459	4.0
543460	5.0
543461	4.0
543462	5.0
543463	4.0
543464	5.0
543465	4.0
543429	4.0
543428	4.0
543427	5.0
543426	3.0
543425	4.0
543424	5.0
543423	5.0
543422	5.0
543431	5.0
543432	4.0
543430	5.0
543438	5.0
543437	4.0
543439	5.0
543434	5.0
543433	5.0
543436	5.0
543435	5.0
543440	5.0
543441	4.0
543442	4.0
543443	5.0
543388	4.0
543387	5.0
543386	5.0
543385	5.0
543384	5.0
543383	4.0
543382	5.0
543381	5.0
543380	5.0
543378	5.0
543379	5.0
543375	5.0
543374	5.0
543377	5.0
543376	5.0
543371	5.0
543370	4.0
543373	5.0
543372	5.0
543367	5.0
543368	5.0
543369	4.0
543362	4.0
543361	5.0
543360	5.0
543366	5.0
543365	5.0
543364	5.0
543363	5.0
543358	4.0
543359	4.0
543356	5.0
543357	3.0
543351	5.0
543350	5.0
543353	5.0
543352	3.0
543355	5.0
543354	5.0
543345	3.0
543346	5.0
543347	5.0
543348	5.0
543349	5.0
543390	5.0
543391	1.0
543392	2.0
543393	4.0
543394	5.0
543395	4.0
543396	5.0
543397	4.0
543398	4.0
543399	5.0
543389	5.0
543300	5.0
543309	5.0
543308	4.0
543307	5.0
543306	5.0
543305	4.0
543304	4.0
543303	4.0
543302	5.0
543301	4.0
543310	5.0
543311	5.0
543317	4.0
543316	5.0
543319	5.0
543318	4.0
543313	4.0
543312	5.0
543315	4.0
543314	5.0
543320	5.0
543321	5.0
543322	5.0
543326	5.0
543325	4.0
543324	4.0
543323	4.0
543329	5.0
543328	5.0
543327	4.0
543332	5.0
543333	5.0
543330	5.0
543331	5.0
543335	5.0
543334	5.0
543337	5.0
543336	4.0
543339	5.0
543338	5.0
543340	5.0
543341	4.0
543342	5.0
543343	4.0
543344	3.0
543241	4.0
543240	5.0
543245	5.0
543244	5.0
543243	3.0
543242	4.0
543237	4.0
543238	4.0
543235	3.0
543236	4.0
543239	4.0
543230	4.0
543232	4.0
543231	4.0
543234	5.0
543233	5.0
543224	5.0
543225	4.0
543226	5.0
543227	3.0
543228	5.0
543229	5.0
543267	5.0
543266	4.0
543265	5.0
543264	5.0
543263	4.0
543262	5.0
543261	4.0
543260	4.0
543259	5.0
543257	4.0
543258	4.0
543254	5.0
543253	5.0
543256	5.0
543255	5.0
543250	4.0
543252	4.0
543251	5.0
543246	4.0
543247	4.0
543248	5.0
543249	3.0
543284	4.0
543285	5.0
543282	5.0
543283	5.0
543288	2.0
543289	4.0
543286	4.0
543287	5.0
543280	5.0
543281	4.0
543279	4.0
543271	5.0
543272	4.0
543273	5.0
543274	4.0
543275	5.0
543276	3.0
543277	5.0
543278	5.0
543270	5.0
543269	5.0
543268	5.0
543297	5.0
543298	4.0
543299	4.0
543293	5.0
543294	5.0
543295	5.0
543296	5.0
543290	5.0
543291	4.0
543292	4.0
543691	5.0
543692	4.0
543690	5.0
543695	4.0
543696	4.0
543693	4.0
543694	4.0
543689	4.0
543688	5.0
543687	4.0
543686	5.0
543698	5.0
543697	5.0
543699	5.0
543673	5.0
543674	4.0
543671	5.0
543672	5.0
543670	5.0
543669	5.0
543668	4.0
543667	5.0
543666	5.0
543665	4.0
543664	4.0
543682	2.0
543683	3.0
543684	5.0
543685	4.0
543680	1.0
543681	5.0
543679	3.0
543676	5.0
543675	5.0
543678	4.0
543677	5.0
543652	5.0
543651	5.0
543650	5.0
543644	5.0
543645	5.0
543642	5.0
543643	5.0
543648	5.0
543649	5.0
543646	4.0
543647	4.0
543661	5.0
543660	5.0
543663	4.0
543662	5.0
543653	5.0
543654	5.0
543655	5.0
543656	5.0
543657	4.0
543658	5.0
543659	4.0
543630	4.0
543628	5.0
543629	4.0
543626	1.0
543627	4.0
543624	4.0
543625	1.0
543622	5.0
543623	4.0
543620	5.0
543621	5.0
543641	5.0
543640	4.0
543639	5.0
543635	4.0
543636	4.0
543637	3.0
543638	4.0
543631	3.0
543632	5.0
543633	5.0
543634	5.0
543601	5.0
543600	1.0
543603	5.0
543602	4.0
543605	4.0
543604	5.0
543607	5.0
543606	5.0
543609	5.0
543608	5.0
543612	5.0
543611	5.0
543610	5.0
543616	4.0
543615	5.0
543614	1.0
543613	5.0
543619	5.0
543618	5.0
543617	4.0
543598	3.0
543599	5.0
543587	5.0
543588	4.0
543589	5.0
543591	5.0
543590	4.0
543593	5.0
543592	5.0
543595	1.0
543594	5.0
543597	1.0
543596	4.0
543552	4.0
543553	1.0
543550	5.0
543551	5.0
543549	4.0
543548	5.0
543547	5.0
543546	5.0
543545	5.0
543544	5.0
543543	5.0
543561	5.0
543562	5.0
543563	5.0
543564	5.0
543560	5.0
543559	5.0
543558	5.0
543555	5.0
543554	5.0
543557	5.0
543556	5.0
543570	5.0
543571	1.0
543574	4.0
543575	5.0
543572	5.0
543573	3.0
543568	5.0
543567	1.0
543566	5.0
543565	5.0
543569	5.0
543580	5.0
543581	5.0
543582	3.0
543583	5.0
543584	5.0
543585	5.0
543586	5.0
543577	5.0
543576	5.0
543579	5.0
543578	3.0
543505	4.0
543506	5.0
543503	5.0
543504	5.0
543501	4.0
543502	5.0
543500	5.0
543509	5.0
543507	5.0
543508	5.0
543520	5.0
543514	5.0
543515	5.0
543516	5.0
543517	5.0
543510	5.0
543511	5.0
543512	5.0
543513	5.0
543518	1.0
543519	5.0
543531	5.0
543530	3.0
543523	5.0
543524	3.0
543521	4.0
543522	5.0
543527	4.0
543528	5.0
543525	5.0
543526	4.0
543529	4.0
543540	5.0
543542	5.0
543541	4.0
543532	5.0
543533	5.0
543534	4.0
543535	5.0
543536	4.0
543537	4.0
543538	2.0
543539	5.0
543479	5.0
543477	5.0
543478	5.0
543483	5.0
543482	4.0
543481	3.0
543480	5.0
543487	5.0
543486	3.0
543485	5.0
543484	5.0
543466	4.0
543467	5.0
543468	1.0
543469	4.0
543470	5.0
543472	5.0
543471	5.0
543474	1.0
543473	4.0
543476	4.0
543475	4.0
543499	5.0
543488	5.0
543489	5.0
543490	5.0
543496	5.0
543495	5.0
543498	4.0
543497	3.0
543492	5.0
543491	5.0
543494	1.0
543493	5.0
543221	5.0
543220	4.0
543223	3.0
543222	5.0
543213	4.0
543214	5.0
543215	5.0
543216	4.0
543217	4.0
543218	4.0
543219	4.0
543212	5.0
543211	5.0
543210	5.0
543204	3.0
543205	5.0
543202	5.0
543203	5.0
543208	5.0
543209	4.0
543206	4.0
543207	4.0
543201	3.0
543200	5.0
543169	5.0
543171	4.0
543170	5.0
543177	5.0
543176	5.0
543179	4.0
543178	4.0
543173	4.0
543172	5.0
543175	4.0
543174	2.0
543182	4.0
543181	4.0
543180	5.0
543189	4.0
543188	5.0
543187	5.0
543186	4.0
543185	5.0
543184	5.0
543183	5.0
543147	5.0
543148	4.0
543149	4.0
543151	5.0
543150	5.0
543153	5.0
543152	4.0
543155	5.0
543154	5.0
543157	4.0
543156	4.0
543158	4.0
543159	4.0
543160	4.0
543164	4.0
543163	4.0
543162	4.0
543161	4.0
543168	5.0
543167	5.0
543166	5.0
543165	5.0
543129	4.0
543126	4.0
543125	5.0
543128	5.0
543127	5.0
543132	4.0
543133	5.0
543134	5.0
543135	2.0
543130	5.0
543131	4.0
543139	5.0
543138	4.0
543137	4.0
543136	5.0
543145	5.0
543146	5.0
543143	5.0
543144	5.0
543141	4.0
543142	4.0
543140	4.0
543104	5.0
543103	4.0
543106	4.0
543105	5.0
543108	5.0
543107	4.0
543109	4.0
543110	5.0
543111	5.0
543112	4.0
543113	5.0
543117	5.0
543116	4.0
543115	5.0
543114	5.0
543119	3.0
543118	5.0
543120	5.0
543123	5.0
543124	5.0
543121	4.0
543122	4.0
543196	5.0
543197	5.0
543194	5.0
543195	4.0
543198	4.0
543199	5.0
543192	5.0
543193	5.0
543190	5.0
543191	5.0
543100	5.0
543102	5.0
543101	5.0
543026	4.0
543027	5.0
543028	5.0
543029	5.0
543030	4.0
543032	4.0
543031	5.0
543034	4.0
543033	5.0
543036	5.0
543035	5.0
543039	5.0
543037	5.0
543038	5.0
543043	5.0
543042	5.0
543041	4.0
543040	5.0
543047	4.0
543046	5.0
543045	5.0
543044	4.0
543048	4.0
543049	5.0
543056	5.0
543055	4.0
543058	5.0
543057	5.0
543052	4.0
543051	5.0
543054	5.0
543053	4.0
543050	5.0
543059	3.0
543069	4.0
543068	5.0
543067	5.0
543066	5.0
543065	5.0
543064	5.0
543063	5.0
543062	4.0
543061	5.0
543060	5.0
543002	4.0
543003	5.0
543000	5.0
543001	5.0
543009	5.0
543008	4.0
543005	5.0
543004	5.0
543007	4.0
543006	5.0
543011	5.0
543012	4.0
543013	5.0
543014	5.0
543010	4.0
543019	5.0
543018	5.0
543017	5.0
543016	5.0
543015	5.0
543024	5.0
543025	4.0
543022	4.0
543023	3.0
543020	5.0
543021	5.0
543071	4.0
543072	5.0
543070	5.0
543075	5.0
543076	3.0
543073	5.0
543074	5.0
543079	5.0
543077	4.0
543078	5.0
543080	5.0
543081	4.0
543082	4.0
543083	5.0
543084	5.0
543085	5.0
543086	5.0
543087	5.0
543088	4.0
543089	4.0
543093	5.0
543094	5.0
543091	5.0
543092	5.0
543090	3.0
543099	4.0
543097	3.0
543098	5.0
543095	3.0
543096	5.0
543816	4.0
543815	5.0
543818	5.0
543817	4.0
543819	5.0
543810	5.0
543812	5.0
543811	4.0
543814	4.0
543813	5.0
543807	4.0
543806	4.0
543805	5.0
543804	5.0
543809	5.0
543808	5.0
543803	5.0
543802	5.0
543801	5.0
543800	5.0
543833	4.0
543834	5.0
543835	4.0
543836	4.0
543830	5.0
543831	5.0
543832	5.0
543837	5.0
543838	4.0
543839	5.0
543824	5.0
543825	5.0
543822	5.0
543823	5.0
543820	5.0
543821	5.0
543828	5.0
543829	5.0
543826	5.0
543827	5.0
543861	5.0
543860	5.0
543851	5.0
543852	5.0
543853	5.0
543854	4.0
543855	5.0
543856	5.0
543857	5.0
543858	5.0
543859	5.0
543850	4.0
543842	4.0
543843	4.0
543840	4.0
543841	5.0
543846	5.0
543847	4.0
543844	4.0
543845	4.0
543848	5.0
543849	5.0
543879	5.0
543878	5.0
543877	5.0
543876	5.0
543875	4.0
543874	5.0
543873	5.0
543882	5.0
543883	5.0
543880	5.0
543881	5.0
543867	5.0
543866	5.0
543869	5.0
543868	5.0
543863	5.0
543862	5.0
543865	5.0
543864	4.0
543870	5.0
543871	5.0
543872	5.0
543898	5.0
543897	5.0
543896	5.0
543895	5.0
543899	4.0
543885	5.0
543884	5.0
543887	5.0
543886	5.0
543889	4.0
543888	4.0
543890	4.0
543891	4.0
543892	5.0
543893	5.0
543894	4.0
543740	5.0
543738	4.0
543739	4.0
543730	4.0
543731	5.0
543732	4.0
543733	5.0
543734	5.0
543735	5.0
543736	3.0
543737	4.0
543729	5.0
543727	5.0
543728	4.0
543721	5.0
543722	5.0
543720	5.0
543725	4.0
543726	5.0
543723	4.0
543724	4.0
543716	4.0
543717	5.0
543718	5.0
543719	5.0
543712	3.0
543713	3.0
543714	4.0
543715	5.0
543710	4.0
543711	3.0
543709	5.0
543707	4.0
543708	4.0
543705	5.0
543706	5.0
543703	1.0
543704	4.0
543701	1.0
543702	4.0
543700	5.0
543777	5.0
543776	5.0
543775	4.0
543774	4.0
543779	4.0
543778	5.0
543780	5.0
543783	5.0
543784	5.0
543781	5.0
543782	5.0
543764	5.0
543763	4.0
543766	5.0
543765	5.0
543768	5.0
543767	4.0
543769	5.0
543770	4.0
543771	5.0
543772	4.0
543773	4.0
543759	5.0
543758	5.0
543757	5.0
543756	5.0
543755	5.0
543754	5.0
543753	5.0
543752	4.0
543761	5.0
543762	5.0
543760	5.0
543746	5.0
543745	4.0
543748	4.0
543747	5.0
543742	3.0
543741	5.0
543744	5.0
543743	5.0
543749	5.0
543750	5.0
543751	5.0
543798	5.0
543799	4.0
543796	5.0
543797	5.0
543789	5.0
543785	4.0
543786	5.0
543787	5.0
543788	5.0
543793	5.0
543792	5.0
543795	4.0
543794	5.0
543791	5.0
543790	5.0
543972	5.0
543973	5.0
543974	5.0
543975	5.0
543976	5.0
543977	4.0
543978	5.0
543979	5.0
543980	5.0
543982	5.0
543981	2.0
543969	5.0
543963	5.0
543964	5.0
543961	5.0
543962	4.0
543967	3.0
543968	4.0
543965	5.0
543966	4.0
543971	5.0
543970	5.0
543958	5.0
543959	5.0
543954	5.0
543955	5.0
543956	5.0
543957	5.0
543950	5.0
543951	5.0
543952	4.0
543953	5.0
543960	4.0
543949	5.0
543947	5.0
543948	5.0
543945	5.0
543946	5.0
543943	5.0
543944	5.0
543941	5.0
543942	5.0
543940	3.0
543931	5.0
543930	5.0
543933	4.0
543932	5.0
543935	5.0
543934	5.0
543937	5.0
543936	5.0
543939	4.0
543938	5.0
543920	5.0
543924	3.0
543923	4.0
543922	5.0
543921	5.0
543928	4.0
543927	4.0
543926	4.0
543925	5.0
543929	4.0
543911	4.0
543910	5.0
543913	5.0
543912	4.0
543919	5.0
543918	5.0
543915	5.0
543914	4.0
543917	5.0
543916	3.0
543902	5.0
543901	4.0
543900	5.0
543909	5.0
543908	5.0
543907	4.0
543906	5.0
543905	5.0
543904	5.0
543903	5.0
543999	5.0
543998	5.0
543997	5.0
543996	4.0
543995	4.0
543994	5.0
543990	5.0
543991	5.0
543992	5.0
543993	4.0
543988	4.0
543987	3.0
543989	5.0
543984	5.0
543983	5.0
543986	5.0
543985	5.0
544059	5.0
544058	5.0
544057	5.0
544056	5.0
544055	5.0
544054	5.0
544053	4.0
544052	5.0
544051	4.0
544050	3.0
544049	4.0
544046	3.0
544045	5.0
544048	5.0
544047	5.0
544042	4.0
544041	4.0
544044	5.0
544043	5.0
544040	5.0
544038	5.0
544039	4.0
544077	4.0
544076	5.0
544075	4.0
544074	5.0
544079	5.0
544078	5.0
544073	3.0
544072	5.0
544071	4.0
544070	5.0
544064	5.0
544063	5.0
544066	5.0
544065	5.0
544068	5.0
544067	5.0
544069	5.0
544060	4.0
544062	5.0
544061	5.0
544094	4.0
544095	4.0
544092	5.0
544093	5.0
544090	5.0
544091	5.0
544098	4.0
544099	5.0
544096	5.0
544097	5.0
544081	4.0
544082	5.0
544083	4.0
544084	5.0
544080	4.0
544089	5.0
544085	5.0
544086	5.0
544087	4.0
544088	5.0
544009	4.0
544006	5.0
544005	5.0
544008	3.0
544007	4.0
544012	5.0
544013	5.0
544014	5.0
544015	5.0
544010	5.0
544011	5.0
544003	5.0
544004	5.0
544001	5.0
544002	4.0
544000	5.0
544028	5.0
544027	5.0
544029	4.0
544030	5.0
544031	5.0
544032	5.0
544033	5.0
544034	5.0
544035	5.0
544036	4.0
544037	5.0
544019	5.0
544018	5.0
544017	5.0
544016	4.0
544021	5.0
544022	5.0
544020	4.0
544025	5.0
544026	5.0
544023	4.0
544024	4.0
544370	5.0
544371	5.0
544372	5.0
544373	5.0
544374	4.0
544375	4.0
544376	4.0
544377	5.0
544378	4.0
544369	5.0
544368	5.0
544362	5.0
544363	5.0
544360	5.0
544361	4.0
544366	4.0
544367	5.0
544364	5.0
544365	4.0
544359	4.0
544358	5.0
544357	5.0
544390	5.0
544391	5.0
544392	5.0
544397	5.0
544398	4.0
544399	4.0
544393	5.0
544394	5.0
544395	4.0
544396	4.0
544380	3.0
544381	5.0
544388	5.0
544389	5.0
544386	5.0
544387	5.0
544384	5.0
544385	5.0
544382	5.0
544383	5.0
544379	4.0
544330	5.0
544332	4.0
544331	5.0
544334	5.0
544333	5.0
544324	5.0
544325	4.0
544326	4.0
544327	5.0
544328	5.0
544329	5.0
544323	5.0
544322	5.0
544321	5.0
544320	5.0
544315	5.0
544316	5.0
544313	5.0
544314	4.0
544319	5.0
544317	5.0
544318	5.0
544354	4.0
544353	5.0
544356	5.0
544355	5.0
544350	5.0
544352	5.0
544351	5.0
544346	4.0
544347	5.0
544348	5.0
544349	4.0
544345	5.0
544344	5.0
544343	5.0
544342	5.0
544341	5.0
544340	5.0
544339	5.0
544337	5.0
544338	5.0
544335	5.0
544336	4.0
544400	4.0
544408	5.0
544407	5.0
544406	4.0
544405	4.0
544404	5.0
544403	5.0
544402	5.0
544401	3.0
544409	1.0
544410	4.0
544411	2.0
544413	5.0
544412	5.0
544415	5.0
544414	5.0
544417	5.0
544416	4.0
544419	1.0
544418	5.0
544420	2.0
544421	3.0
544422	5.0
544426	5.0
544425	3.0
544424	2.0
544423	4.0
544429	5.0
544428	5.0
544427	5.0
544432	5.0
544433	5.0
544430	4.0
544431	5.0
544492	5.0
544493	5.0
544494	5.0
544495	5.0
544496	5.0
544497	5.0
544498	5.0
544499	4.0
544490	5.0
544491	5.0
544489	5.0
544483	5.0
544484	3.0
544481	5.0
544482	5.0
544487	5.0
544488	5.0
544485	5.0
544486	5.0
544480	5.0
544479	5.0
544478	4.0
544475	5.0
544474	5.0
544477	5.0
544476	5.0
544471	5.0
544470	5.0
544473	5.0
544472	5.0
544467	5.0
544468	4.0
544469	5.0
544466	4.0
544465	4.0
544464	5.0
544463	5.0
544462	4.0
544461	5.0
544460	5.0
544458	4.0
544459	5.0
544456	5.0
544457	4.0
544451	5.0
544450	2.0
544453	5.0
544452	4.0
544455	5.0
544454	5.0
544445	4.0
544446	1.0
544447	5.0
544448	5.0
544449	5.0
544440	4.0
544444	5.0
544443	5.0
544442	4.0
544441	5.0
544436	5.0
544437	5.0
544434	5.0
544435	5.0
544438	5.0
544439	4.0
544534	5.0
544533	4.0
544536	5.0
544535	4.0
544538	5.0
544537	5.0
544539	5.0
544540	4.0
544541	4.0
544542	5.0
544543	5.0
544547	5.0
544546	5.0
544545	3.0
544544	4.0
544549	5.0
544548	5.0
544550	5.0
544553	4.0
544554	1.0
544551	4.0
544552	5.0
544519	5.0
544516	4.0
544515	4.0
544518	4.0
544517	5.0
544512	5.0
544511	5.0
544514	5.0
544513	5.0
544520	5.0
544521	5.0
544529	5.0
544528	4.0
544527	5.0
544526	5.0
544525	5.0
544524	5.0
544523	4.0
544522	5.0
544531	4.0
544532	5.0
544530	5.0
544502	5.0
544503	4.0
544500	5.0
544501	5.0
544506	4.0
544507	5.0
544504	5.0
544505	5.0
544508	4.0
544509	4.0
544510	3.0
544176	5.0
544175	5.0
544174	4.0
544173	4.0
544179	4.0
544178	5.0
544177	5.0
544172	5.0
544171	5.0
544170	5.0
544163	5.0
544162	5.0
544165	5.0
544164	5.0
544167	5.0
544166	5.0
544169	5.0
544168	5.0
544161	4.0
544160	5.0
544159	5.0
544199	5.0
544198	5.0
544197	3.0
544196	1.0
544195	5.0
544194	4.0
544193	4.0
544192	5.0
544191	5.0
544190	5.0
544189	4.0
544188	3.0
544185	4.0
544184	5.0
544187	3.0
544186	5.0
544181	5.0
544180	5.0
544183	3.0
544182	3.0
544108	5.0
544109	5.0
544104	5.0
544105	4.0
544106	5.0
544107	4.0
544112	4.0
544111	5.0
544114	4.0
544113	5.0
544110	5.0
544103	5.0
544102	4.0
544101	5.0
544100	5.0
544127	5.0
544126	5.0
544129	5.0
544128	5.0
544130	5.0
544131	4.0
544132	2.0
544133	4.0
544134	5.0
544135	5.0
544136	3.0
544118	4.0
544117	5.0
544116	5.0
544115	4.0
544119	5.0
544120	4.0
544121	5.0
544124	4.0
544125	4.0
544122	5.0
544123	5.0
544149	5.0
544148	5.0
544150	4.0
544155	4.0
544156	3.0
544157	5.0
544158	4.0
544151	5.0
544152	4.0
544153	4.0
544154	5.0
544139	5.0
544138	4.0
544137	2.0
544146	5.0
544147	5.0
544144	4.0
544145	5.0
544142	4.0
544143	5.0
544140	4.0
544141	3.0
544293	4.0
544292	5.0
544291	4.0
544290	4.0
544297	4.0
544296	5.0
544295	4.0
544294	5.0
544299	5.0
544298	5.0
